SA2_CODE,BORN_OVERSEAS,PERC_BORN_OVERSEAS,AMERICAS,AUSTRALIA,NORTH_AFRICA_AND_THE_MIDDLE_EAST,NORTH_EAST_ASIA,NORTH_WEST_EUROPE,OCEANIA_AND_ANTARCTICA,SOUTH_EAST_ASIA,SOUTHERN_AND_CENTRAL_ASIA,SOUTHERN_AND_EASTERN_EUROPE,SUB_SAHARAN_AFRICA,PERC_BORN_AMERCIAS,PERC_BORN_NA_ME,PERC_BORN_NE_ASIA,PERC_BORN_NW_EUROPE,PERC_BORN_OCA,PERC_BORN_SE_ASIA,PERC_BORN_SC_ASIA,PERC_BORN_SE_EUROPE,PERC_BORN_SS_AFRICA
307011173,341,0.0608711174580507,20,5261,4,30,74,68,59,32,3,51,0.003570153516601214,7.140307033202428e-4,0.005355230274901821,0.013209568011424491,0.012138521956444126,0.010531952873973582,0.005712245626561942,5.355230274901821e-4,0.009103891467333095
307011174,264,0.06960189823358819,8,3529,4,20,99,49,24,14,26,20,0.0021091484313208544,0.0010545742156604272,0.005272871078302136,0.02610071183759557,0.012918534141840231,0.006327445293962563,0.003691009754811495,0.006854732401792776,0.005272871078302136
307011175,237,0.06925774400935125,3,3185,0,7,88,59,44,13,3,20,8.766803039158387e-4,0,0.0020455873758036236,0.02571595558153127,0.017241379310344827,0.012857977790765635,0.003798947983635301,8.766803039158387e-4,0.0058445353594389245
307011176,649,0.10823882588392261,28,5347,0,39,119,123,185,92,8,55,0.004669779853235491,0,0.006504336224149433,0.019846564376250833,0.020513675783855902,0.03085390260173449,0.015343562374916611,0.00133422281521014,0.009172781854569713
307011177,216,0.04104903078677309,6,5046,0,5,73,67,19,21,9,16,0.0011402508551881414,0,9.502090459901178e-4,0.01387305207145572,0.012732801216267579,0.0036107943747624477,0.003990877993158495,0.0017103762827822121,0.003040668947168377
307011178,296,0.08958837772397095,9,3008,0,6,131,54,46,3,35,12,0.002723970944309927,0,0.0018159806295399517,0.039648910411622273,0.016343825665859565,0.013922518159806295,9.079903147699758e-4,0.01059322033898305,0.0036319612590799033
307021179,705,0.08985470303339281,40,7141,0,14,369,169,42,5,24,42,0.0050981391791995925,0,0.0017843487127198571,0.04703033392811624,0.021539638032118277,0.005353046138159572,6.372673973999491e-4,0.0030588835075197555,0.005353046138159572
307021180,657,0.09479151637570336,142,6274,3,9,181,132,135,18,6,31,0.020487664117731928,4.328379743182802e-4,0.0012985139229548406,0.02611455778386957,0.019044870870004327,0.019477708844322608,0.0025970278459096813,8.656759486365604e-4,0.004472659067955562
307021181,325,0.11447692849594927,12,2514,0,48,77,41,114,4,8,21,0.004226840436773511,0,0.016907361747094046,0.02712222613596337,0.014441704825642832,0.040154984149348365,0.0014089468122578373,0.0028178936245156746,0.007396970764353646
307021182,333,0.06454739290560187,9,4826,0,22,122,87,52,3,9,29,0.001744524132583834,0,0.0042643923240938165,0.023647993797247528,0.016863733281643728,0.01007947276603993,5.815080441946114e-4,0.001744524132583834,0.005621244427214576
307021183,1230,0.07927811795037061,40,14285,12,31,291,293,308,84,31,140,0.002578150177247825,7.734450531743474e-4,0.001998066387367064,0.018756042539477925,0.018884950048340315,0.01985175636480825,0.005414115372220432,0.001998066387367064,0.009023525620367387
307031184,357,0.07995520716685331,9,4108,0,3,173,78,54,13,3,24,0.002015677491601344,0,6.718924972004479e-4,0.0387458006718925,0.017469204927211646,0.012094064949608062,0.0029115341545352742,6.718924972004479e-4,0.005375139977603583
307031185,342,0.08950536508767339,13,3479,0,15,178,76,37,3,10,10,0.003402250719706883,0,0.003925673907354096,0.046584663700601936,0.019890081130594085,0.009683328971473436,7.851347814708192e-4,0.0026171159382360636,0.0026171159382360636
307031186,408,0.09613572101790764,14,3836,0,11,204,113,23,3,21,19,0.003298774740810556,0,0.0025918944392082943,0.04806786050895382,0.026625824693685202,0.005419415645617342,7.06880301602262e-4,0.004948162111215834,0.004476908576814326
307031187,869,0.1730730930093607,38,4152,0,118,297,123,35,31,218,9,0.007568213503286198,0,0.02350129456283609,0.05915156343357897,0.024497112129057957,0.006970722963553077,0.006174068910575582,0.043417645887273454,0.0017924716191993627
307031188,714,0.13502269288956126,37,4574,0,23,340,123,33,4,129,25,0.00699697428139183,0,0.00434947049924357,0.06429652042360061,0.02326021180030257,0.006240544629349471,7.564296520423601e-4,0.02439485627836611,0.004727685325264751
307031189,1235,0.0871559633027523,81,12935,13,75,449,271,145,52,56,93,0.005716302046577276,9.174311926605505e-4,0.00529287226534933,0.03168666196189132,0.019124911785462245,0.010232886379675371,0.003669724770642202,0.003952011291460833,0.006563161609033169
308011190,572,0.08916601714731098,11,5843,0,24,109,276,67,30,5,50,0.0017147310989867497,0,0.0037412314886983633,0.016991426344505067,0.04302416212003118,0.01044427123928293,0.004676539360872954,7.79423226812159e-4,0.00779423226812159
308011191,637,0.09122153802090792,32,6346,0,4,251,211,60,15,8,56,0.004582557639982815,0,5.728197049978519e-4,0.03594443648861521,0.03021623943863669,0.008592295574967778,0.0021480738937419445,0.0011456394099957038,0.008019475869969928
308011192,1771,0.15080040871934605,83,9973,6,89,261,681,256,124,38,233,0.007067438692098093,5.108991825613079e-4,0.0075783378746594006,0.022224114441416892,0.057987057220708446,0.021798365122615803,0.01055858310626703,0.0032356948228882835,0.01983991825613079
308031205,637,0.10262606734332205,22,5570,0,28,142,115,210,102,6,12,0.003544385371354922,0,0.004511035927178992,0.022877396487836314,0.018527468986628,0.033832769453842435,0.016433059449009184,9.666505558240696e-4,0.0019333011116481392
308031206,69,0.04030373831775701,5,1643,0,0,30,28,6,0,0,0,0.0029205607476635513,0,0,0.017523364485981307,0.016355140186915886,0.0035046728971962616,0,0,0
308031207,528,0.1094754302301472,10,4295,3,6,244,170,51,3,20,21,0.0020733982998133943,6.220194899440182e-4,0.0012440389798880364,0.050590918515446816,0.0352477710968277,0.01057433132904831,6.220194899440182e-4,0.004146796599626789,0.0043541364296081275
308031208,824,0.09698681732580038,62,7672,5,40,206,166,110,118,4,113,0.007297551789077213,5.885122410546139e-4,0.004708097928436911,0.024246704331450094,0.019538606403013182,0.012947269303201506,0.013888888888888888,4.7080979284369113e-4,0.013300376647834275
308031209,281,0.06066493955094991,15,4351,3,4,122,63,19,10,15,30,0.003238341968911917,6.476683937823834e-4,8.635578583765112e-4,0.026338514680483593,0.013601036269430052,0.004101899827288429,0.002158894645941278,0.003238341968911917,0.006476683937823834
308031210,842,0.07807139545665276,24,9943,8,19,204,283,97,68,17,122,0.0022253129346314327,7.417709782104776e-4,0.001761706073249884,0.018915159944367176,0.026240148354195643,0.00899397311080204,0.006305053314789059,0.0015762633286972648,0.011312007417709782
308031211,594,0.1312707182320442,31,3931,3,14,85,77,273,89,3,19,0.0068508287292817676,6.629834254143647e-4,0.0030939226519337017,0.01878453038674033,0.01701657458563536,0.06033149171270718,0.01966850828729282,6.629834254143647e-4,0.004198895027624309
308031212,198,0.07603686635944701,12,2406,4,0,100,57,18,0,4,3,0.004608294930875576,0.0015360983102918587,0,0.03840245775729647,0.021889400921658985,0.0069124423963133645,0,0.0015360983102918587,0.001152073732718894
308031213,1427,0.15121330931440077,141,8010,19,95,177,183,331,346,14,121,0.014941188937162234,0.0020133517007523576,0.01006675850376179,0.018755960580693017,0.019391755854614813,0.03507470594468581,0.036664194129490305,0.0014835223058175268,0.01282187135742291
308031214,345,0.07303132938187976,20,4379,6,18,78,67,74,57,8,17,0.004233700254022015,0.0012701100762066045,0.003810330228619814,0.01651143099068586,0.01418289585097375,0.015664690939881456,0.012066045723962743,0.001693480101608806,0.0035986452159187127
308031215,644,0.10189873417721519,57,5676,4,37,128,113,153,93,4,55,0.009018987341772151,6.329113924050633e-4,0.005854430379746835,0.020253164556962026,0.01787974683544304,0.02420886075949367,0.014715189873417722,6.329113924050633e-4,0.00870253164556962
308031216,437,0.08044918998527247,19,4995,4,13,140,115,75,39,3,29,0.0034977908689248897,7.363770250368188e-4,0.0023932253313696614,0.02577319587628866,0.021170839469808543,0.013807069219440353,0.0071796759941089834,5.522827687776141e-4,0.005338733431516937
308031217,246,0.08823529411764706,3,2542,6,14,85,59,42,24,3,10,0.0010760401721664275,0.002152080344332855,0.005021520803443328,0.03048780487804878,0.021162123385939743,0.015064562410329985,0.00860832137733142,0.0010760401721664275,0.003586800573888092
308031218,237,0.07601026298909558,14,2881,0,3,87,62,24,9,7,31,0.004490057729313663,0,9.621552277100705e-4,0.027902501603592048,0.019884541372674792,0.007697241821680564,0.0028864656831302116,0.0022450288646568314,0.009942270686337396
308031219,381,0.1,31,3429,0,9,207,75,21,4,16,18,0.008136482939632546,0,0.002362204724409449,0.05433070866141732,0.01968503937007874,0.005511811023622047,0.0010498687664041995,0.004199475065616798,0.004724409448818898
308031220,109,0.04120982986767486,3,2536,0,0,45,32,8,3,0,18,0.0011342155009451795,0,0,0.017013232514177693,0.012098298676748583,0.0030245746691871457,0.0011342155009451795,0,0.006805293005671078
308031221,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308031222,876,0.11636556854410202,41,6652,17,42,259,149,121,168,13,66,0.005446333687566419,0.0022582359192348566,0.005579171094580234,0.03440488841657811,0.019792773645058447,0.016073326248671627,0.022316684378320937,0.0017268862911795962,0.008767268862911796
308031223,2147,0.1295246138996139,127,14429,8,42,922,626,150,46,69,157,0.007661679536679537,4.8262548262548264e-4,0.002533783783783784,0.05562258687258687,0.037765444015444016,0.009049227799227798,0.002775096525096525,0.004162644787644788,0.009471525096525097
308041528,335,0.04340502720912153,15,7383,0,0,129,106,34,16,12,23,0.0019435086810054417,0,0,0.0167141746566468,0.013734128012438455,0.004405286343612335,0.0020730759264058047,0.0015548069448043534,0.0029800466442083443
308041529,795,0.15151515151515152,52,4452,3,58,120,136,263,105,10,48,0.009910425004764627,5.717552887364208e-4,0.01105393558223747,0.022870211549456832,0.02591957308938441,0.05012388031255956,0.020011435105774727,0.001905850962454736,0.009148084619782733
308051530,723,0.1351654514862591,37,4626,0,8,343,214,41,11,35,34,0.006917180781454478,0,0.0014956066554496167,0.06412413535240231,0.04000747803327725,0.007664984109179286,0.002056459151243223,0.006543279117592073,0.006356328285660871
308051531,1521,0.1642903434867142,52,7737,7,21,484,540,87,16,17,297,0.005616763879887665,7.56102829984878e-4,0.002268308489954634,0.05227910995895442,0.05832793259883344,0.009397278029812054,0.0017282350399654353,0.001836249729963275,0.03208036292935839
308051532,3,0.16666666666666666,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0
308051533,2196,0.17351453855878635,97,10460,68,47,422,597,399,215,85,266,0.007664348925410873,0.005372945638432364,0.003713653603034134,0.033343868520859674,0.04717130214917826,0.03152654867256637,0.016987989886219974,0.0067161820480404555,0.02101769911504425
308051534,1166,0.22294455066921606,28,4064,28,35,244,290,286,164,45,46,0.005353728489483747,0.005353728489483747,0.006692160611854685,0.046653919694072656,0.055449330783938815,0.054684512428298276,0.03135755258126195,0.008604206500956023,0.008795411089866157
308051535,1067,0.10039518253669552,37,9561,0,16,375,331,144,8,29,127,0.003481369966127211,0,0.0015054572826496049,0.035284155062100114,0.0311441475348137,0.013549115543846444,7.527286413248024e-4,0.002728641324802409,0.011949567181031238
308051536,469,0.137819570966794,11,2934,5,24,103,162,83,36,16,29,0.0032324419629738465,0.0014692918013517484,0.007052600646488392,0.030267411107846018,0.04760505436379665,0.024390243902439025,0.010578900969732588,0.0047017337643255955,0.008521892447840141
308051537,0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
308051538,755,0.1333686627804275,40,4906,10,25,187,248,97,47,22,79,0.007065889418830595,0.0017664723547076487,0.004416180886769122,0.03303303303303303,0.04380851439674969,0.017134781840664193,0.00830242006712595,0.0038862391803568272,0.013955131602190425
308051539,796,0.18760311100636343,38,3447,34,25,181,178,155,118,35,32,0.00895592740985152,0.008013198208814519,0.005892057506481263,0.04265849634692435,0.041951449446146594,0.03653075654018383,0.027810511430591562,0.00824888050907377,0.007541833608296017
309011224,2143,0.29751492433708177,131,5060,70,198,653,604,141,18,242,86,0.01818686658336804,0.009718172983479106,0.027488546438983758,0.09065667083159795,0.08385394974316257,0.019575177009579343,0.0024989587671803417,0.03359711231431348,0.011939469665417188
309011225,1782,0.22755714468139446,209,6049,19,72,628,534,93,24,134,69,0.026688800919422807,0.002426254629038437,0.00919422806793513,0.08019410037032307,0.06819052483718555,0.011875877921082877,0.0030647426893117098,0.017111480015323713,0.008811135231771166
309011226,3255,0.242548435171386,236,10165,42,215,1177,986,170,56,254,119,0.017585692995529062,0.0031296572280178838,0.01602086438152012,0.08770491803278689,0.07347242921013412,0.012667660208643815,0.004172876304023845,0.01892697466467958,0.00886736214605067
309011227,3352,0.3244289585753,435,6980,75,311,785,884,245,162,333,122,0.04210220673635308,0.007259001161440186,0.030100658149438637,0.07597754548974062,0.08555942702284165,0.023712737127371274,0.0156794425087108,0.032229965156794424,0.011807975222609369
309011228,3332,0.2949194547707559,267,7966,63,416,894,912,256,72,335,117,0.023632501327668615,0.0055762081784386614,0.036820676225880686,0.07912904938927244,0.0807222517259692,0.022658877677465036,0.006372809346787042,0.029651265710745264,0.010355815188528943
309011229,1518,0.24531351001939236,229,4670,13,74,437,485,66,34,98,82,0.0370071105365223,0.0021008403361344537,0.011958629605688428,0.07062055591467356,0.07837750484809308,0.010665804783451843,0.005494505494505495,0.01583710407239819,0.013251454427925016
309021230,1143,0.22215743440233235,173,4002,15,68,388,284,90,30,69,26,0.03362487852283771,0.0029154518950437317,0.013216715257531583,0.07541302235179786,0.055199222546161324,0.01749271137026239,0.0058309037900874635,0.013411078717201166,0.005053449951409135
309021231,1880,0.18617548029312736,199,8218,29,102,672,555,132,31,77,83,0.019706872648049118,0.0028718558130322834,0.010101010101010102,0.06654783125371361,0.054961378490790254,0.013071895424836602,0.003069914834620717,0.007625272331154684,0.008219449395919984
309021232,1555,0.17964417744916822,110,7101,17,64,720,431,73,25,60,55,0.012707948243992606,0.0019639556377079484,0.0073937153419593345,0.08317929759704251,0.04979205175600739,0.008433456561922365,0.002888170055452865,0.006931608133086876,0.006353974121996303
309021233,2274,0.19942120494606683,130,9129,16,90,927,685,120,24,150,132,0.011400508638077698,0.001403139524686486,0.007892659826361484,0.08129439621152329,0.06007191090064018,0.010523546435148644,0.002104709287029729,0.013154433043935806,0.01157590107866351
309021234,2334,0.17235268054940187,236,11208,23,121,788,730,129,38,143,126,0.017427263328902674,0.0016984197312066164,0.00893516467286959,0.058189336877861465,0.05390636538177522,0.009525919361984936,0.002806084773297888,0.01055974006793679,0.00930438635356668
309031235,3572,0.37216086684725985,108,6026,98,517,861,1094,274,204,234,182,0.011252344238382997,0.010210460512606793,0.05386538862262971,0.0897061887893311,0.11398207959991664,0.02854761408626797,0.02125442800583455,0.02438007918316316,0.0189622838091269
309031236,2904,0.37714285714285717,114,4796,115,488,638,792,203,212,219,123,0.014805194805194806,0.014935064935064935,0.06337662337662338,0.08285714285714285,0.10285714285714286,0.026363636363636363,0.027532467532467533,0.02844155844155844,0.015974025974025974
309031237,3174,0.3333333333333333,98,6348,64,190,1179,1011,182,76,248,126,0.010291955471539592,0.006721277042638101,0.019953791220331862,0.12381852551984877,0.10617517328292375,0.0191136315900021,0.007981516488132745,0.026044948540222643,0.013232514177693762
309031238,5828,0.35780943025540274,250,10460,262,513,1246,1735,493,327,668,334,0.015348722986247544,0.016085461689587428,0.03149557956777996,0.07649803536345776,0.10652013752455795,0.03026768172888016,0.02007612966601179,0.04101178781925344,0.02050589390962672
309031239,2473,0.2814705212838607,88,6313,48,161,972,724,130,53,153,144,0.010015934441156385,0.005463236967903483,0.01832460732984293,0.11063054860004552,0.08240382426587753,0.014796266788071933,0.006032324152060096,0.01741406783519235,0.01638971090371045
309031240,2701,0.32093631178707227,121,5715,54,175,891,811,178,82,207,182,0.014377376425855513,0.006416349809885932,0.020793726235741446,0.10586977186311787,0.09636406844106464,0.02115019011406844,0.009743346007604563,0.024596007604562736,0.021625475285171104
309041241,847,0.2197716658017644,37,3007,0,21,399,268,22,9,41,50,0.009600415153087702,0,0.005448884276076803,0.10352880124545927,0.06953814218993254,0.005708354955889984,0.00233523611831863,0.010638297872340425,0.012973533990659055
309041242,3103,0.24145980857520816,149,9748,28,100,1552,819,110,53,137,155,0.011594428449147926,0.0021788187689673957,0.007781495603454984,0.12076881176562135,0.06373044899229632,0.008559645163800483,0.0041241926698311416,0.010660648976733328,0.012061318185355226
309051243,1283,0.19212339023659777,81,5395,14,34,636,299,52,9,73,85,0.012129380053908356,0.0020964360587002098,0.005091344713986224,0.09523809523809523,0.04477388439652591,0.007786762503743636,0.0013477088948787063,0.01093141659179395,0.012728361784965558
309051244,4618,0.2683323649041255,251,12592,50,220,1790,1283,214,92,232,486,0.014584543869843114,0.002905287623474724,0.012783265543288786,0.10400929692039512,0.07454968041836142,0.012434631028471818,0.005345729227193492,0.013480534572922719,0.02823939570017432
309051245,2137,0.2802622950819672,122,5488,36,137,633,609,144,79,137,240,0.016,0.004721311475409836,0.017967213114754098,0.08301639344262295,0.0798688524590164,0.018885245901639345,0.010360655737704918,0.017967213114754098,0.031475409836065574
309061246,3192,0.2805413956758657,125,8186,55,322,912,1070,196,83,240,189,0.010986113552469678,0.004833889963086658,0.02830022851116189,0.08015468447881877,0.09404113200914045,0.017226226050272457,0.007294779398839866,0.021093338020741783,0.016611003691334152
309061247,2032,0.2590184831102613,74,5813,20,125,608,777,181,27,152,68,0.009432759719566603,0.0025493945188017845,0.015933715742511154,0.07750159337157425,0.09904397705544933,0.02307202039515615,0.0034416826003824093,0.019375398342893563,0.008667941363926068
309061248,4892,0.25536357467244347,177,14265,52,216,1506,1873,304,207,351,206,0.009239442501435506,0.002714412486297437,0.011275251866158584,0.07861356162238346,0.09777104974682883,0.015868872996815785,0.010805449705068644,0.0183222842825077,0.010753249464947538
309061249,5635,0.32773060369896473,165,11559,126,499,1266,2351,372,320,312,224,0.009596370827032685,0.007328137722461324,0.02902175177387461,0.07363033616377807,0.13673374432941723,0.021635454228219147,0.018611143422123996,0.018145864836570897,0.013027800395486797
309061250,1880,0.2611111111111111,81,5320,12,115,747,532,64,31,133,165,0.01125,0.0016666666666666668,0.01597222222222222,0.10375,0.07388888888888889,0.008888888888888889,0.0043055555555555555,0.018472222222222223,0.022916666666666665
309071251,3859,0.31427640687352393,130,8420,44,198,989,1682,207,83,123,403,0.010587181366560795,0.0035833536932974998,0.016125091619838747,0.0805440182425279,0.13698183891196353,0.01685805032983142,0.006759508103265738,0.01001710236989983,0.032820262236338466
309071252,5044,0.3199086700069766,170,10723,98,357,1812,1587,276,147,271,326,0.01078201306526289,0.006215513414092725,0.022642227437052072,0.11492357455444917,0.1006532631445424,0.017504915329485636,0.009323270121139088,0.017187797298154374,0.02067609564279825
309071253,3704,0.3664061727173806,132,6405,74,300,1404,874,151,85,195,489,0.013057671381936888,0.0073202097141161345,0.029676525868038383,0.13888614106241962,0.08645761202888515,0.014937184686912653,0.008408348995944209,0.019289741814224947,0.04837273716490256
309071254,540,0.1601423487544484,16,2832,0,10,195,229,41,11,21,17,0.004744958481613286,0,0.0029655990510083037,0.05782918149466192,0.06791221826809016,0.012158956109134046,0.003262158956109134,0.006227758007117438,0.0050415183867141165
309071255,4606,0.25035329927165995,141,13792,26,155,1447,1886,175,100,230,446,0.007663876508316121,0.0014131970866398521,0.00842482878573758,0.07864985324491792,0.10251114251549082,0.009511903467768236,0.005435373410153278,0.012501358843352538,0.02424176540928362
309071256,4380,0.2950885939500101,138,10463,54,260,1320,1677,211,110,250,360,0.0092973118641784,0.0036380785555480697,0.01751667452671293,0.08893080913561949,0.11298255069729839,0.01421545509667857,0.007410900761301624,0.01684295627568551,0.024253857036987132
309071257,2127,0.25983386269240166,81,6059,31,76,488,1128,100,46,78,99,0.00989494258490105,0.0037869533349621305,0.009284143659907158,0.05961397507940386,0.13779623747862205,0.01221597849987784,0.005619350109943806,0.009528463229904716,0.012093818714879061
309071258,8934,0.30515421662055536,280,20343,131,435,2255,4055,474,261,384,659,0.009563821429791303,0.0044745021689380745,0.014858079721282919,0.07702291901492639,0.1385046282064419,0.016190183420432422,0.00891484783276975,0.013116097960856644,0.02250913686511596
309081259,1514,0.3956101384896786,67,2313,34,316,399,299,105,96,109,89,0.017507185785210346,0.008884243532793311,0.08257120459890253,0.10425921087013326,0.07812908283250589,0.027436634439508754,0.025084922916122288,0.02848183956101385,0.023255813953488372
309081260,2145,0.33452900810979413,100,4267,26,324,484,662,148,77,210,114,0.015595757953836557,0.004054897067997504,0.050530255770430445,0.07548346849656894,0.103243917654398,0.023081721771678103,0.012008733624454149,0.03275109170305677,0.017779164067373673
309081261,7997,0.3669021838869517,396,13799,198,1365,2105,1994,600,290,479,570,0.018168471279133788,0.009084235639566894,0.06262616993943843,0.09657735364287025,0.09148467608735548,0.027527986786566344,0.013305193613507066,0.021976509451275463,0.026151587447238025
309081262,4840,0.3487534226833838,366,9038,125,961,979,1147,437,183,357,285,0.02637267617812365,0.009007061536244415,0.06924628909064706,0.07054330595186627,0.08264879665657876,0.03148868713071048,0.013186338089061824,0.02572416774751405,0.020536100302637268
309091263,3368,0.3046860864845305,139,7686,70,382,955,1071,253,98,265,135,0.012574633616790303,0.006332549303419577,0.034557626198661116,0.0863940654966528,0.09688800434231952,0.022887642482359326,0.008865569024787407,0.02397322236294554,0.012212773656594898
309091264,2146,0.35964471258588904,30,3821,45,648,347,522,213,96,168,77,0.005027652086475616,0.007541478129713424,0.1085972850678733,0.05815317580023462,0.08748114630467571,0.03569632981397687,0.01608848667672197,0.02815485168426345,0.012904307021954081
309091265,2590,0.31924072476272647,103,5523,42,412,535,824,264,141,134,135,0.012695673610255146,0.005176876617773943,0.050782694441020584,0.06594354739307284,0.10156538888204117,0.03254036731172193,0.017379514359669664,0.016516701590040674,0.01663996055713053
309091540,5921,0.448221044663134,304,7289,298,1762,915,1065,572,397,412,196,0.023012869038607116,0.02255866767600303,0.13338380015140044,0.06926570779712339,0.08062074186222559,0.0433005299015897,0.030052990158970477,0.031188493565480698,0.014837244511733535
309091541,5946,0.3852782997472948,271,9487,203,1538,1167,1276,527,301,481,182,0.017559774509168666,0.01315363182790125,0.09965658005572474,0.07561718395645695,0.08267997148966501,0.03414760577982246,0.019503660986198407,0.031166979848376856,0.011792911293980432
309101267,2818,0.35388672610825067,126,5145,105,667,633,586,213,109,238,141,0.015823182217757126,0.013185985181464271,0.08376240110511114,0.07949265352254176,0.07359035539369585,0.026748712796684667,0.013688308426472435,0.029888233077985684,0.017706894386537737
309101268,1256,0.2989052831984769,65,2946,36,180,312,359,76,54,116,58,0.01546882436934793,0.008567348881485007,0.042836744407425034,0.07425035697287007,0.08543550690147549,0.018086625416468348,0.01285102332222751,0.02760590195145169,0.013802950975725845
309101269,982,0.3002140018343014,107,2289,23,60,341,232,53,35,91,40,0.03271170895750535,0.007031488841332926,0.01834301436869459,0.10424946499541425,0.07092632222561908,0.01620299602568022,0.010700091715071844,0.027820238459186793,0.012228676245796393
309101270,9408,0.47174447174447176,1095,10535,433,1495,1561,1748,683,1205,927,261,0.05490648347791205,0.021711878854735998,0.07496364639221782,0.07827307827307828,0.08764980193551622,0.03424760567617711,0.06042220327934614,0.04648247505390363,0.013087298801584516
310011271,1983,0.4496598639455782,55,2427,100,56,143,274,759,360,111,125,0.012471655328798186,0.022675736961451247,0.012698412698412698,0.032426303854875285,0.06213151927437642,0.17210884353741496,0.08163265306122448,0.025170068027210883,0.02834467120181406
310011272,3358,0.46291701130410806,62,3896,166,145,333,481,1378,380,103,310,0.008547008547008548,0.022883926109732562,0.01998897160187483,0.04590570719602978,0.06630824372759857,0.18996415770609318,0.052384891094568516,0.01419906258615936,0.042735042735042736
310011273,10648,0.4057462942498952,394,15595,339,828,1479,2620,2101,1555,515,817,0.015013527416834966,0.012917730442403689,0.03155127081507449,0.05635788591243379,0.09983614678199901,0.08005944442327478,0.059253896277102466,0.019624280760583774,0.031132111420188242
310011274,7745,0.48827386206026985,164,8117,377,152,509,1203,3625,510,198,1007,0.010339175387719076,0.02376749464128105,0.009582650359349389,0.03208926995334763,0.07584163409406128,0.22853360232001008,0.03215231370571176,0.012482662968099861,0.06348505863068969
310011275,2178,0.30330037599220167,95,5003,83,160,491,407,501,200,117,124,0.013229355243002368,0.0115582787912547,0.022281019356635567,0.06837487815067539,0.05667734298844172,0.06976744186046512,0.02785127419579446,0.016292995404539757,0.017267790001392565
310011276,1386,0.25167968040675504,53,4121,75,36,166,495,347,65,65,84,0.009624114763028872,0.013619030325040858,0.006537134556019611,0.03014345378609043,0.08988560014526965,0.06301071363718903,0.01180315961503541,0.01180315961503541,0.01525331396404576
310021277,1042,0.09527292676236628,49,9895,9,75,524,229,59,17,41,39,0.004480204809362714,8.228947609033556e-4,0.006857456340861296,0.04791076163481759,0.020938100027429827,0.005394532321477553,0.0015543567705952272,0.003748742799670842,0.003565877297247874
310021278,650,0.139186295503212,13,4020,0,16,395,137,48,3,19,19,0.00278372591006424,0,0.003426124197002141,0.08458244111349036,0.029336188436830835,0.010278372591006424,6.423982869379015e-4,0.004068522483940043,0.004068522483940043
310021279,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
310021280,2150,0.12018558890938566,72,15739,17,85,1082,539,168,14,97,76,0.004024819721616636,9.503046564928168e-4,0.004751523282464084,0.06048409637207222,0.03013024763821343,0.009391246017105484,7.826038347587903e-4,0.00542232656940019,0.004248420817262005
310021281,1426,0.11256709820018945,46,11242,16,44,627,429,127,14,55,68,0.0036311967161351435,0.0012630249447426586,0.0034733185980423114,0.049494790022102934,0.03386485633091253,0.010025260498894854,0.0011051468266498263,0.004341648247552889,0.0053678560151563
310021282,1064,0.09842738205365402,34,9746,7,22,523,310,85,7,23,53,0.0031452358926919517,6.475485661424607e-4,0.0020351526364477336,0.04838112858464385,0.028677150786308975,0.00786308973172988,6.475485661424607e-4,0.002127659574468085,0.004902867715078631
310031283,1200,0.11727912431587177,40,9032,21,29,389,423,135,58,37,68,0.003909304143862392,0.002052384675527756,0.0028342455043002344,0.03801798279906177,0.0413408913213448,0.013193901485535574,0.005668491008600469,0.003616106333072713,0.006645817044566067
310031284,1343,0.16670804369414102,50,6713,23,53,355,543,146,50,69,54,0.006206554121151936,0.0028550148957298908,0.006578947368421052,0.04406653426017875,0.06740317775571003,0.018123138033763656,0.006206554121151936,0.008565044687189672,0.0067030784508440916
310031285,649,0.10139040774878925,19,5752,13,22,201,226,70,63,15,20,0.002968286205280425,0.002030932666770817,0.003436962974535229,0.03140134354007186,0.0353069832838619,0.010935791282612092,0.009842212154350882,0.0023433838462740197,0.0031245117950320263
310031286,815,0.1360146862483311,39,5177,12,91,280,211,76,38,24,44,0.0065086782376502,0.0020026702269692926,0.015186915887850467,0.04672897196261682,0.03521361815754339,0.012683578104138851,0.006341789052069426,0.004005340453938585,0.007343124165554072
310031287,2163,0.13117836133179694,71,14326,43,56,738,755,236,127,60,77,0.004305900903632725,0.0026077991388198194,0.003396203529625811,0.04475711080114016,0.04578810115834799,0.014312572017708776,0.007702104433258536,0.0036387894960276546,0.004669779853235491
310031288,516,0.11759343664539654,35,3872,6,3,253,117,27,6,23,46,0.007976298997265268,0.0013673655423883319,6.836827711941659e-4,0.05765724703737466,0.02666362807657247,0.006153144940747493,0.0013673655423883319,0.0052415679124886054,0.010483135824977211
310031289,854,0.16360153256704982,31,4366,3,20,454,170,42,16,29,89,0.0059386973180076625,5.747126436781609e-4,0.0038314176245210726,0.08697318007662835,0.032567049808429116,0.008045977011494253,0.0030651340996168583,0.005555555555555556,0.017049808429118775
