"SEX_ABS","Sex","AGE","Age","STATE","State","REGIONTYPE","Geography Level","ASGS_2016","Region","TIME","Census year","Value","Flag Codes","Flags"
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102011028","Avoca Beach - Copacabana","2016","2016",7312,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102011029","Box Head - MacMasters Beach","2016","2016",10689,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102011030","Calga - Kulnura","2016","2016",4705,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102011031","Erina - Green Point","2016","2016",13953,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102011032","Gosford - Springfield","2016","2016",18803,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102011033","Kariong","2016","2016",6385,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102011034","Kincumber - Picketts Valley","2016","2016",7313,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102011035","Narara","2016","2016",6642,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102011036","Niagara Park - Lisarow","2016","2016",8029,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102011037","Point Clare - Koolewong","2016","2016",6206,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102011038","Saratoga - Davistown","2016","2016",6984,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102011039","Terrigal - North Avoca","2016","2016",13347,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102011040","Umina - Booker Bay - Patonga","2016","2016",23590,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102011041","Wamberal - Forresters Beach","2016","2016",9757,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102011042","Woy Woy - Blackwall","2016","2016",13924,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102011043","Wyoming","2016","2016",11436,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102021044","Bateau Bay - Killarney Vale","2016","2016",22008,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102021045","Blue Haven - San Remo","2016","2016",11046,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102021046","Budgewoi - Buff Point - Halekulani","2016","2016",9409,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102021047","Chittaway Bay - Tumbi Umbi","2016","2016",15355,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102021048","Gorokan - Kanwal - Charmhaven","2016","2016",22109,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102021049","Jilliby - Yarramalong","2016","2016",3358,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102021050","Lake Munmorah - Mannering Park","2016","2016",10728,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102021051","Ourimbah - Fountaindale","2016","2016",4855,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102021052","Summerland Point - Gwandalan","2016","2016",5768,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102021053","The Entrance","2016","2016",14941,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102021054","Toukley - Norah Head","2016","2016",9773,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102021055","Tuggerah - Kangy Angy","2016","2016",5303,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102021056","Warnervale - Wadalba","2016","2016",15222,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","102021057","Wyong","2016","2016",8822,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","115011290","Baulkham Hills (East)","2016","2016",22944,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","115011291","Baulkham Hills (West) - Bella Vista","2016","2016",20066,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","115011294","Glenhaven","2016","2016",6251,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","115011296","West Pennant Hills","2016","2016",12639,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","115011553","Castle Hill - Central","2016","2016",7611,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","115011554","Castle Hill - East","2016","2016",5593,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","115011555","Castle Hill - North","2016","2016",11885,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","115011556","Castle Hill - South","2016","2016",9517,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","115011557","Castle Hill - West","2016","2016",5241,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","115011558","Cherrybrook","2016","2016",18765,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","115011559","Kellyville","2016","2016",23228,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","115021297","Dural - Kenthurst - Wisemans Ferry","2016","2016",21016,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","115021298","Galston - Laughtondale","2016","2016",5210,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","115031299","Bilpin - Colo - St Albans","2016","2016",2692,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","115031300","Kurrajong Heights - Ebenezer","2016","2016",21900,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","115041301","Pitt Town - McGraths Hill","2016","2016",10528,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","115041302","Rouse Hill - Beaumont Hills","2016","2016",22652,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","116011303","Blacktown (East) - Kings Park","2016","2016",16921,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","116011304","Blacktown (North) - Marayong","2016","2016",18023,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","116011306","Doonside - Woodcroft","2016","2016",22530,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","116011307","Lalor Park - Kings Langley","2016","2016",24879,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","116011308","Seven Hills - Toongabbie","2016","2016",23921,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","116011560","Blacktown (South)","2016","2016",12322,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","116011561","Blacktown (West)","2016","2016",16156,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","116021309","Glenwood","2016","2016",16130,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","116021310","Parklea - Kellyville Ridge","2016","2016",32645,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","116021312","Riverstone - Marsden Park","2016","2016",17312,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","116021562","Acacia Gardens","2016","2016",3793,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","116021563","Quakers Hill","2016","2016",22938,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","116031313","Bidwill - Hebersham - Emerton","2016","2016",18445,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","116031314","Glendenning - Dean Park","2016","2016",8356,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","116031315","Hassall Grove - Plumpton","2016","2016",20671,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","116031316","Lethbridge Park - Tregear","2016","2016",20709,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","116031317","Mount Druitt - Whalan","2016","2016",22698,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","116031318","Prospect Reservoir","2016","2016",40,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","116031319","Rooty Hill - Minchinbury","2016","2016",21154,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","117011320","Banksmeadow","2016","2016",18,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","117011321","Botany","2016","2016",10817,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","117011322","Mascot - Eastlakes","2016","2016",24410,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","117011323","Pagewood - Hillsdale - Daceyville","2016","2016",11373,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","117011324","Port Botany Industrial","2016","2016",10,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","117011325","Sydney Airport","2016","2016",58,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","117021326","Marrickville","2016","2016",26533,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","117021327","Petersham - Stanmore","2016","2016",20231,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","117021328","Sydenham - Tempe - St Peters","2016","2016",7846,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","117031329","Darlinghurst","2016","2016",11320,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","117031330","Erskineville - Alexandria","2016","2016",16233,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","117031331","Glebe - Forest Lodge","2016","2016",19609,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","117031332","Newtown - Camperdown - Darlington","2016","2016",24839,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","117031333","Potts Point - Woolloomooloo","2016","2016",21205,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","117031334","Pyrmont - Ultimo","2016","2016",21656,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","117031335","Redfern - Chippendale","2016","2016",22501,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","117031336","Surry Hills","2016","2016",16412,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","117031337","Sydney - Haymarket - The Rocks","2016","2016",27407,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","117031338","Waterloo - Beaconsfield","2016","2016",33060,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","118011339","Bondi - Tamarama - Bronte","2016","2016",18398,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","118011340","Bondi Beach - North Bondi","2016","2016",20728,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","118011341","Bondi Junction - Waverly","2016","2016",16857,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","118011342","Centennial Park","2016","2016",0,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","118011343","Double Bay - Bellevue Hill","2016","2016",24868,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","118011344","Dover Heights","2016","2016",10829,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","118011345","Paddington - Moore Park","2016","2016",15170,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","118011346","Rose Bay - Vaucluse - Watsons Bay","2016","2016",11840,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","118011347","Woollahra","2016","2016",7685,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","118021348","Coogee - Clovelly","2016","2016",25452,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","118021350","Malabar - La Perouse - Chifley","2016","2016",24036,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","118021564","Kensington (NSW)","2016","2016",14882,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","118021565","Kingsford","2016","2016",15599,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","118021566","Maroubra - North","2016","2016",9812,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","118021567","Maroubra - South","2016","2016",10683,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","118021568","Maroubra - West","2016","2016",10199,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","118021569","Randwick - North","2016","2016",16873,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","118021570","Randwick - South","2016","2016",13112,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119011354","Bass Hill - Georges Hall","2016","2016",21828,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119011355","Chullora","2016","2016",900,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119011356","Condell Park","2016","2016",11309,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119011357","Greenacre - Mount Lewis","2016","2016",25964,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119011358","Padstow","2016","2016",16475,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119011359","Panania - Milperra - Picnic Point","2016","2016",25788,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119011360","Revesby","2016","2016",16219,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119011361","Yagoona - Birrong","2016","2016",20706,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119011571","Bankstown - North","2016","2016",16237,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119011572","Bankstown - South","2016","2016",15998,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119021362","Belmore - Belfield","2016","2016",19037,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119021363","Canterbury (South) - Campsie","2016","2016",30622,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119021364","Kingsgrove (North) - Earlwood","2016","2016",23680,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119021366","Punchbowl","2016","2016",20757,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119021367","Roselands","2016","2016",13738,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119021573","Lakemba","2016","2016",17023,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119021574","Wiley Park","2016","2016",10218,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119031368","Hurstville","2016","2016",23608,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119031369","Mortdale - Penshurst","2016","2016",23904,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119031370","Narwee - Beverly Hills","2016","2016",13784,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119031371","Oatley - Hurstville Grove","2016","2016",12613,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119031372","Peakhurst - Lugarno","2016","2016",17933,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119031373","Riverwood","2016","2016",11280,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119031374","South Hurstville - Blakehurst","2016","2016",24070,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119041375","Arncliffe - Bardwell Valley","2016","2016",21448,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119041376","Bexley","2016","2016",26478,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119041377","Kingsgrove (South) - Bardwell Park","2016","2016",12611,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119041378","Kogarah","2016","2016",11311,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119041379","Kogarah Bay - Carlton - Allawah","2016","2016",15969,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119041380","Monterey - Brighton-le-Sands - Kyeemagh","2016","2016",13969,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119041381","Rockdale - Banksia","2016","2016",19961,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","119041382","Sans Souci - Ramsgate","2016","2016",15976,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","120011383","Concord - Mortlake - Cabarita","2016","2016",21740,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","120011384","Concord West - North Strathfield","2016","2016",24847,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","120011385","Drummoyne - Rodd Point","2016","2016",18325,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","120011386","Five Dock - Abbotsford","2016","2016",20441,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","120021387","Balmain","2016","2016",15687,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","120021388","Leichhardt - Annandale","2016","2016",26387,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","120021389","Lilyfield - Rozelle","2016","2016",13991,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","120031390","Ashfield","2016","2016",24501,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","120031391","Burwood - Croydon","2016","2016",24649,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","120031392","Canterbury (North) - Ashbury","2016","2016",10448,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","120031393","Croydon Park - Enfield","2016","2016",17228,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","120031394","Dulwich Hill - Lewisham","2016","2016",16811,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","120031395","Haberfield - Summer Hill","2016","2016",13470,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","120031396","Homebush","2016","2016",16211,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","120031575","Strathfield","2016","2016",25013,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","120031576","Strathfield South","2016","2016",3546,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121011398","Chatswood (East) - Artarmon","2016","2016",28683,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121011399","Chatswood (West) - Lane Cove North","2016","2016",20857,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121011400","Lane Cove - Greenwich","2016","2016",26734,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121011401","St Leonards - Naremburn","2016","2016",10500,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121011402","Willoughby - Castle Cove - Northbridge","2016","2016",25462,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121021403","Asquith - Mount Colah","2016","2016",18287,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121021404","Berowra - Brooklyn - Cowan","2016","2016",11699,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121021406","Normanhurst - Thornleigh - Westleigh","2016","2016",18531,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121021577","Hornsby - East","2016","2016",11801,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121021578","Hornsby - West","2016","2016",10679,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121021579","Waitara - Wahroonga (West)","2016","2016",9601,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121031407","Gordon - Killara","2016","2016",21327,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121031408","Lindfield - Roseville","2016","2016",23148,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121031409","Pymble","2016","2016",16352,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121031410","St Ives","2016","2016",20451,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121031411","Turramurra","2016","2016",19268,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121031412","Wahroonga (East) - Warrawee","2016","2016",17826,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121041413","Cremorne - Cammeray","2016","2016",19079,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121041414","Crows Nest - Waverton","2016","2016",18022,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121041415","Mosman","2016","2016",28475,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121041416","Neutral Bay - Kirribilli","2016","2016",17852,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","121041417","North Sydney - Lavender Bay","2016","2016",10706,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","122011418","Balgowlah - Clontarf - Seaforth","2016","2016",20186,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","122011419","Manly - Fairlight","2016","2016",21704,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","122021420","Avalon - Palm Beach","2016","2016",12376,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","122021421","Bayview - Elanora Heights","2016","2016",10742,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","122021422","Newport - Bilgola","2016","2016",13181,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","122021423","Warriewood - Mona Vale","2016","2016",24132,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","122031424","Beacon Hill - Narraweena","2016","2016",13885,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","122031425","Cromer","2016","2016",7482,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","122031426","Dee Why - North Curl Curl","2016","2016",24951,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","122031427","Forestville - Killarney Heights","2016","2016",12798,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","122031428","Frenchs Forest - Belrose","2016","2016",25170,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","122031429","Freshwater - Brookvale","2016","2016",20978,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","122031430","Manly Vale - Allambie Heights","2016","2016",16870,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","122031431","Narrabeen - Collaroy","2016","2016",24773,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","122031432","Terrey Hills - Duffys Forest","2016","2016",3646,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","123011433","Camden - Ellis Lane","2016","2016",12960,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","123011434","Elderslie - Harrington Park","2016","2016",20980,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","123011435","Mount Annan - Currans Hill","2016","2016",28575,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","123021436","Bradbury - Wedderburn","2016","2016",18963,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","123021437","Campbelltown - Woodbine","2016","2016",18192,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","123021438","Claymore - Eagle Vale - Raby","2016","2016",20399,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","123021439","Holsworthy Military Area","2016","2016",0,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","123021440","Ingleburn - Denham Court","2016","2016",19987,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","123021441","Leumeah - Minto Heights","2016","2016",16536,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","123021442","Macquarie Fields - Glenfield","2016","2016",23554,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","123021443","Minto - St Andrews","2016","2016",19885,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","123021444","Rosemeadow - Glen Alpine","2016","2016",20880,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","123031445","Bargo","2016","2016",5741,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","123031446","Douglas Park - Appin","2016","2016",9626,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","123031447","Picton - Tahmoor - Buxton","2016","2016",16790,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","123031448","The Oaks - Oakdale","2016","2016",8998,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124011449","Blackheath - Megalong Valley","2016","2016",5561,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124011450","Blaxland - Warrimoo - Lapstone","2016","2016",18938,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124011451","Blue Mountains - North","2016","2016",13,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124011452","Katoomba - Leura","2016","2016",13224,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124011453","Lawson - Hazelbrook - Linden","2016","2016",11259,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124011454","Springwood - Winmalee","2016","2016",21634,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124011455","Wentworth Falls","2016","2016",6076,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124021456","Blue Mountains - South","2016","2016",3,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124031457","Cambridge Park","2016","2016",15641,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124031458","Castlereagh - Cranebrook","2016","2016",23720,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124031459","Emu Plains - Leonay","2016","2016",14220,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124031460","Glenmore Park - Regentville","2016","2016",21202,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124031461","Jamisontown - South Penrith","2016","2016",17288,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124031462","Kingswood - Werrington","2016","2016",19584,,
